time,stage,stage_name,active_motor,alpha_deg,beta_deg,x1,y1,z1,Bx1,By1,x2,y2,z2,Bx2,By2,x3,y3,z3,Bx3,By3
21.49107,3,Motor1 43→-90,1,37.584293478260875,52.11,0,0.0345,-0.038310000000000004,-0.01793491405824117,0.024048676839350292,0.01219855900415781,0.018650862540122874,-0.057780000000000005,-0.009725302706818218,-0.028379895828927106,0.03219827432012301,0.018544151339458664,-0.038310000000000004,0.029999572973947775,-0.00016006680099888129
21.541127,3,Motor1 43→-90,1,37.22388586956522,52.11,0,0.0345,-0.038310000000000004,-0.009615559473952566,0.028417266159904985,0.01209862250674494,0.018574444014751487,-0.057780000000000005,-0.009903627167751108,-0.02831815970225082,0.03209727091000177,0.018341931557208167,-0.038310000000000004,0.029997972604885223,-0.00034876868631754837
21.591184,3,Motor1 43→-90,1,36.86347826086957,52.11,0,0.0345,-0.038310000000000004,-0.00035285190843007194,0.02999792485374142,0.011998207294226666,0.01849865562758035,-0.057780000000000005,-0.010081559764575034,-0.028255303090098004,0.03199499748352801,0.018140351113149537,-0.038310000000000004,0.02999518528395197,-0.0005374567716487923
21.64124,3,Motor1 43→-90,1,36.50307065217392,52.11,0,0.0345,-0.038310000000000004,0.008944472873142435,0.02863557935543856,0.011897317339805653,0.018423500377384397,-0.057780000000000005,-0.010259093456900724,-0.028191328479562235,0.0318914580874297,0.017939417983364646,-0.038310000000000004,0.029991211121436,-0.0007261235910322028
21.691297,3,Motor1 43→-90,1,36.142663043478265,52.11,0,0.0345,-0.038310000000000004,0.017364282916929628,0.024463885193910344,0.011795956635469014,0.018348981237886742,-0.057780000000000005,-0.010436221220121446,-0.028126238401974174,0.031786656818526354,0.01773914011832258,-0.038310000000000004,0.02998605027458593,-0.0009147616793487082
21.741353,3,Motor1 43→-90,1,35.78225543478261,52.11,0,0.0345,-0.038310000000000004,0.02408053654249202,0.017892114459328347,0.011694129191830369,0.01827510115764105,-0.057780000000000005,-0.010612936045692568,-0.02806003543280085,0.031680597823566956,0.017539525442565113,-0.038310000000000004,0.029979702947604787,-0.0011033635726163799
21.79141,3,Motor1 43→-90,1,35.42184782608696,52.11,0,0.0345,-0.038310000000000004,0.028434322752756563,0.009565003376479824,0.011591839037971164,0.018201863059914863,-0.057780000000000005,-0.010789230941408068,-0.02799272219154405,0.031573285299065855,0.017340581854393095,-0.038310000000000004,0.029972169391641927,-0.0012919218082851256
21.841467,3,Motor1 43→-90,1,35.06144021739131,52.11,0,0.0345,-0.038310000000000004,0.02999850496641108,0.0002994992157082591,0.011489090221281233,0.018129269842573913,-0.057780000000000005,-0.01096509893167879,-0.027924301341636044,0.03146472349113672,0.017142317225553972,-0.038310000000000004,0.02996344990478311,-0.0014804289255323918
21.891523,3,Motor1 43→-90,1,34.701032608695655,52.11,0,0.0345,-0.038310000000000004,0.028619626074855575,-0.008995387892439479,0.011385886807298667,0.018057324377967494,-0.057780000000000005,-0.011140533057806063,-0.027854775590335137,0.03135491669532456,0.016944739400930303,-0.038310000000000004,0.029953544832038694,-0.0016688774655582662
21.94158,3,Motor1 43→-90,1,34.340625,52.11,0,0.0345,-0.038310000000000004,0.024432963647391396,-0.01740776514677431,0.011282232879548937,0.017986029512814767,-0.057780000000000005,-0.011315526378258643,-0.027784147688617925,0.031243869256435693,0.016747856198229355,-0.038310000000000004,0.029942454565329974,-0.0018572599718806033
21.991636,3,Motor1 43→-90,1,33.98021739130435,52.11,0,0.0345,-0.038310000000000004,0.017849258264747918,-0.024112320074980924,0.01117813253938333,0.01791538806809217,-0.057780000000000005,-0.011490071968946572,-0.027712420431070764,0.031131585568365924,0.016551675407673785,-0.038310000000000004,0.02993017954347372,-0.0020455689906300626
22.041693,3,Motor1 43→-90,1,33.6198097826087,52.11,0,0.0345,-0.038310000000000004,0.009514417023345913,-0.028451289403221523,0.011073589905816656,0.01784540283892176,-0.057780000000000005,-0.011664162923496726,-0.02763959665577854,0.03101807007392661,0.016356204791693394,-0.038310000000000004,0.02991672025216474,-0.0022337970708450395
22.09175,3,Motor1 43→-90,1,33.259402173913045,52.11,0,0.0345,-0.038310000000000004,0.000246145575621618,-0.02999899018893139,0.010968609115364278,0.01777607659446063,-0.057780000000000005,-0.011837792353523722,-0.02756567924421336,0.030903327264668906,0.016161452084617965,-0.038310000000000004,0.029902077223956738,-0.0024219367647664853
22.141806,3,Motor1 43→-90,1,32.89899456521739,52.11,0,0.0345,-0.038310000000000004,-0.009046274457861955,-0.028603582265741372,0.010863194321878432,0.01770741207779134,-0.057780000000000005,-0.012010953388904054,-0.027490671121119872,0.03078736168070604,0.015967424992371273,-0.038310000000000004,0.02988625103824119,-0.0026099806281325967
